canonical_note,note_ko,translated_at,model
fig leaf,무화과 잎,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
citron,시트론,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
plumeria,플루메리아,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
floral,플로럴,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
spice,스파이스,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
water lily,워터 릴리,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
pine needles,파인 니들,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
dry woods,드라이 우드,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
jasmine tea,자스민 티,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
oakwood,오크우드,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
ebony,에보니,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
gin,진,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
pepperwood,페퍼우드,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
white honey,화이트 허니,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
clover,클로버,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
hinoki wood,히노키 우드,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
taif rose,타이프 로즈,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
sicilian mandarin,시칠리안 만다린,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
geranium bourbon,제라늄 버번,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
cambodian oud,캄보디안 우드,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
centifolia rose,센티폴리아 로즈,2026-09-24T03:25:51.433926+00:00,gpt-5.6-luna
tunisian neroli,튀니지 네롤리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
moroccan neroli,모로칸 네롤리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
rose oil,장미 오일,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
cherry blossom,벚꽃,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
oppoponax,오포포낙스,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
sugar cane,사탕수수,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
cabreuva,카브레우바,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
peach blossom,복숭아꽃,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
white tea,화이트 티,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
tobacco flower,담배꽃,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
cherry,체리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
fruits,과일,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
marine notes,마린 노트,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
pittosporum,피토스포룸,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
amber gris,앰버 그리스,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
gurjum,구르줌,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
driftwood,유목,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
clove bud,클로브 버드,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
fennel,펜넬,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
whipped cream,휘핑크림,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
praline,프랄린,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
quince,모과,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
rose water,장미수,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
powdery notes,파우더리 노트,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
white lily,화이트 릴리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
calamus,창포,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
oudh,우드,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
indian patchouli,인디언 패출리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
cetalox,세탈록스,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
red currant,레드 커런트,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
citrus notes,시트러스 노트,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
tree moss,트리 모스,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
javanol,자바놀,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
siamese benzoin,시암 벤조인,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
palo santo,팔로 산토,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
and amber,앰버,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
jasmin de grasse,그라스 자스민,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
dates,대추야자,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
moroccan cedarwood,모로칸 시더우드,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
amberwood,앰버우드,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
rose petals,장미 꽃잎,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
fern,펀,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
red mandarin,레드 만다린,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
java vetiver,자바 베티버,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
tulip,튤립,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
verbena,버베나,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
benzoin resin,벤조인 레진,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
tunisian patchouli,튀니지 패출리,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
musk and vetiver,머스크 앤 베티버,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
norlimbanol,놀림바놀,2026-09-24T03:25:58.727643+00:00,gpt-5.6-luna
bourbon,버번,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
black musk,블랙 머스크,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
orange zest,오렌지 제스트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
calabrian lemon,칼라브리아 레몬,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
salt accord,솔트 어코드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
italian mandarin,이탈리안 만다린,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
jasmine petals,자스민 페탈,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
bamboo,대나무,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
angelica seeds,안젤리카 씨드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
damascena rose,다마세나 로즈,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
ivy leaves,아이비 리프,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
black cherry,블랙 체리,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
resin,레진,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
animalic notes,애니멀릭 노트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
cream,크림,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
boronia,보로니아,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
tobacco blossom,타바코 블로섬,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
siam benzoin,시암 벤조인,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
precious wood,프레셔스 우드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
lavandin,라반딘,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
solar accord,솔라 어코드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
hyraceum,하이라세움,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
waterlily,수련,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
tar,타르,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
litchi,리치,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
iris butter,아이리스 버터,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
russian leather,러시안 레더,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
iris powder,아이리스 파우더,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
egyptian jasmine absolute,이집트 자스민 앱솔루트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
liquorice,감초,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
almond milk,아몬드 밀크,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
aromatic notes,아로마틱 노트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
aoud,아우드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
may rose,메이 로즈,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
jatamansi,자타만시,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
somalian incense,소말리아 인센스,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
yellow mandarin,옐로 만다린,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
celery seed,셀러리 시드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
solar notes,솔라 노트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
grape,포도,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
tobacco absolute,타바코 앱솔루트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
lavender absolute,라벤더 앱솔루트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
guatemalan cardamom,과테말라 카다멈,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
lily-of-the-valley,은방울꽃,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
tomato leaf,토마토 리프,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
indian jasmine,인디안 자스민,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
herbs,허브,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
white oud,화이트 아우드,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
damascus rose,다마스쿠스 로즈,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
passion fruit,패션프루트,2026-09-24T03:26:06.809848+00:00,gpt-5.6-luna
rum absolute,럼 앱솔루트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
brown sugar,흑설탕,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
citruses,시트러스,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
coriander seeds,고수 씨앗,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
leaf green,그린 리프,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
lemon blossom,레몬 블라썸,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
copaiba balsam,코파이바 발삼,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
ambery woods,앰버리 우즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
lentisque,렌티스크,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
sweet amber,스위트 앰버,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
darjeeling tea,다즐링 티,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
oud from laos,라오스산 우드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
suede accord,스웨이드 어코드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
orange absolute,오렌지 앱솔루트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
balsam fir,발삼 퍼,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
green leaf,그린 리프,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
blond woods,블론드 우즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
blackcurrant buds,블랙커런트 버즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
rock rose,록 로즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
tobacco leaves,담뱃잎,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
iris concrete,아이리스 콘크리트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
vanilla bourbon,바닐라 부르봉,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
absinth,압생트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
salicylates,살리실레이트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
cumin seed,쿠민 씨드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
cassia,카시아,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
kaffir lime,카피르 라임,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
spikenard,스파이크나드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
damascene rose,다마세나 로즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
white cedarwood,화이트 시더우드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
lemon leaves,레몬 리프,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
maple,메이플,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
myrhh,미르,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
fresh ginger,프레시 진저,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
orris concrete,오리스 콘크리트,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
vetiver from haiti,아이티산 베티버,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
tuscan leather,토스칸 레더,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
blackberries,블랙베리,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
jasmine grandiflorum,자스민 그랜디플로룸,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
rose of turkey,터키 로즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
bergamot from italy,이탈리아산 베르가못,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
safran,사프란,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
rockrose,록로즈,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
bulgarian lavender,불가리안 라벤더,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
green accord,그린 어코드,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
red fruits,레드 프루츠,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
soft musks,소프트 머스크,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
cotton candy,코튼 캔디,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
whisky,위스키,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
red wine,레드 와인,2026-09-24T03:26:13.448172+00:00,gpt-5.6-luna
metal,메탈,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
truffle,트러플,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
ivy,아이비,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
muscs,머스크,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
spruce,스프루스,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
marshmallow,마시멜로,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
myrrh resin,몰약 레진,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
patchouli coeur,패출리 쾨르,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
bay,베이,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
tunisian amber,튀니지안 앰버,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
neroli oil,네롤리 오일,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
asphalt,아스팔트,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
amber and musk,앰버와 머스크,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
roman chamomile,로만 캐모마일,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
iris root,아이리스 루트,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
vanilla from madagascar,마다가스카르 바닐라,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
fig milk,피그 밀크,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
benzoin siam,시암 벤조인,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
blue ginger,블루 진저,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
green pepper,그린 페퍼,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
wildflowers,와일드플라워,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
smoky,스모키,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
light musk,라이트 머스크,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
chili pepper,칠리 페퍼,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
cistus absolute,시스투스 앱솔루트,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
cannabis accord,카나비스 어코드,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
ciste,시스투스,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
oolong tea,우롱차,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
cannabis,카나비스,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
kashmir wood,캐시미르 우드,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
marjoram,마조람,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
muscone,머스콘,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
pine tree,파인 트리,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
sap,수액,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
ozone,오존,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
hay absolute,건초 앱솔루트,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
brazilian orange,브라질리언 오렌지,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
woody accord,우디 어코드,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
virginian cedar,버지니아 시더,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
passionfruit,패션프루트,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
night-blooming jasmine,나이트 블루밍 재스민,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
gunpowder,건파우더,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
iso-e super,아이소 E 슈퍼,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
palisander rosewood,팔리산더 로즈우드,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
trat oud oil,트랏 오우드 오일,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
indian oud oil,인디언 오우드 오일,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
fruit,과일,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
woody,우디,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
red cedar,레드 시더,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
date,대추야자,2026-09-24T03:26:24.502411+00:00,gpt-5.6-luna
cocoa absolute,코코아 앱솔루트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
sesame,참깨,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
raisin,건포도,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
seaweed absolute,해조류 앱솔루트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
gin accord,진 어코드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
rosa damascena,다마스크 로즈,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
tea rose,티 로즈,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
maple syrup,메이플 시럽,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
orange flower absolute,오렌지 플라워 앱솔루트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
candied orange,캔디드 오렌지,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
virginia cedarwood,버지니아 시더우드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
white peony,화이트 피오니,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
amber accord,앰버 어코드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
litsea cubeba,리츠아 쿠베바,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cedar needles,시더 니들,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
deer musk,디어 머스크,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
blue chamomile,블루 캐모마일,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
treemoss,트리모스,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cedar leaf,시더 리프,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
orris absolute,오리스 앱솔루트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
mosses,모스,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
oud wood,오드 우드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
oud accord,오드 어코드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
rosebud,로즈버드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
black hemlock,블랙 헴록,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
grasse rose,그라스 로즈,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cade oil,케이드 오일,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
leaves,리브스,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
gurjum balsam,구르줌 발삼,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
silver birch,실버 버치,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
armoise,아르모아즈,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
petalia,페탈리아,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
spicy notes,스파이시 노트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
green note,그린 노트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
virginian cedarwood,버지니아 시더우드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
fenugreek,페누그릭,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
egyptian geranium,이집션 제라늄,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
vanilla madagascar,마다가스카르 바닐라,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
chinese pepper,차이니즈 페퍼,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cedarwood atlas,아틀라스 시더우드,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
beachy floral notes,비치 플로럴 노트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cotton flower,코튼 플라워,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
red rose,레드 로즈,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
pimento berries,피멘토 베리,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
white truffle,화이트 트러플,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
tuber,튜버,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
cashmere,캐시미어,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
soil tincture,소일 팅크처,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
mesquite,메스키트,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
violet and vanilla,바이올렛 앤 바닐라,2026-09-24T03:26:33.765579+00:00,gpt-5.6-luna
precious musks,프레셔스 머스크,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
labdanum resin,라브다넘 레진,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
tea notes,티 노트,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
bourbon vetiver,버번 베티버,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
opopanax,오포파낙스,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
blonde tobacco,블론드 타바코,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
champagne accord,샴페인 어코드,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
and moss,이끼,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
plum blossom,플럼 블로섬,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
jamaican amyris,자메이칸 아미리스,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
lavender flowers,라벤더 플라워,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
estragon,타라곤,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
african marigold,아프리칸 메리골드,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
bucchu,부쿠,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
jasmin petals,자스민 꽃잎,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
tagete,타게테,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
neroli bigarade,네롤리 비가라드,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
ambrox and leather accord,앰브록스 & 레더 어코드,2026-09-24T03:26:40.458602+00:00,gpt-5.6-luna
