catalog_key,description_ko,source_description_hash,translated_at,model
luckyscent:26,"순수함과 가정, 화덕의 로마 여신 베스타에서 영감을 받았습니다. 베스타의 순수한 마음과 다산의 약속은 신전에서 영원히 타오르는 불꽃으로 상징되었습니다.

푸리타스는 우아한 플로럴 인센스 향을 중심으로, 밝고 후추 향이 감도는 탑 노트와 따뜻하고 스파이시한 베이스를 선사합니다. 이 향수는 영감의 원천을 닮아 영원한 우아함과 단순함, 그리고 가볍고 섬세한 터치를 지니고 있습니다.",212770ed0d5c10c7e31f278be2b08ece1af3a6d1db3b22e0161228e758d2f732,2026-09-11T18:55:38.185498+00:00,gpt-5.6-luna
luckyscent:27,"향수에서 인센스의 가장 잘 알려지지 않은 매력은 놀라울 만큼 다재다능하다는 점이다. 물론 스모키할 수도 있지만, 레진처럼 끈적하고 애니멀릭할 수도 있으며, 반짝이듯 산뜻하거나 풍성하고 몽환적일 수도 있다. 튜리블은 이 모든 면을 한데 담아낸 보기 드문 인센스 향으로, 사랑받는 이 원료에 바치는 놀랍도록 복합적인 오마주이면서도 누구나 아름답고 세련되게 착향할 수 있는 시그니처 향으로 완성된다. 달콤하고 클로브가 중심이 된 스파이스와 허브 블렌드가 인센스의 더욱 교회적인 면모—서늘하고 스모키하며 투명한 느낌—를 보완하고, 한층 따뜻하고 레진감 있는 뉘앙스는 풍부하고 흙내음 어린 라브다넘 및 파촐리와 어우러진다. 여기에 신선한 로즈와 오크모스를 곁들인 깨끗하고 반짝이는 인센스의 세 번째 코드가 더해져 모든 요소를 시대를 초월한 반짝임으로 하나로 묶는다. 모든 인센스 애호가라면 반드시 시향해봐야 할 향으로, 튜리블은 우리가 완전히 매료된 편안하면서도 세련된 인센스 향이다.",07f79d6bdd5523f9ebd9cea22065705cd5b46a9d75dc123da2602c543a7b2ed4,2026-09-11T18:55:44.015763+00:00,gpt-5.6-luna
luckyscent:28,"양극단의 반응을 불러일으키는 도발적인 향입니다. Rook이 해석한 레더는 ‘스웨이드’라는 이름에서 느껴지는 인상만큼 매끄럽지는 않지만, 애니멀릭하고 사실적으로 날것의 가죽을 사랑하는 이들에게는 이만한 향이 없습니다. 스모키하고 거칠며 무두질하지 않은 가죽이 중심을 이루고, 여전히 그을리고 살결 같은 느낌이 선명하게 살아 있어 가죽을 손으로 만들던 시절을 떠올리게 합니다. 여기에 흙내음과 달콤함, 자연스러움이 어우러진 풍성한 담뱃잎 향이 더해집니다. 마치 무두장이가 입술에 말아 피운 담배를 매단 채 무두질 작업대에 앉아 있는 듯한 모습입니다. 부드러운 스웨이드의 섬세한 잔향이 은근히 깔려 있어 이름이 단순한 유희적 아이러니에 그치지 않게 하지만, 가장 섬세한 가죽 향만을 좋아하는 사람이라면 다른 향을 찾아보는 편이 좋을지도 모릅니다. 그러나 날것의 애니멀릭하고 스모키한 가죽 향을 사랑한다면, 놓쳐서는 안 될 마법의 묘약입니다.",db27206264dce1c1acedb641ab5d599a8d2373d682d8fb2231358fb729d7ca32,2026-09-11T18:55:49.917147+00:00,gpt-5.6-luna
luckyscent:29,"우리가 앰버 향을 사랑한다고 말할 때, 향수에서 흔히 앰버의 대표적인 노트로 여겨지는 라브다넘과 바닐라의 전통적인 조합만을 뜻하는 것은 아니다. 다행히도 룩의 신작 앰버에는 두 성분 모두 찾아볼 수 없다. 하지만 우리가 진정 사랑하는 것은 강렬하고 관능적이며 영적이고 동시에 위안을 주는 앰버의 정수이며, 이 앰버에는 그것이 풍성하게 담겨 있다. 사프란으로 달콤함을 더했지만 짙고 애니멀릭한, 진정 최면적인 스모크 노트로 시작해 고대 나무껍질에서 스며 나오는 반쯤 화석화된 수지처럼 시럽 같은 앰버와 메이플의 중심 향을 이끌어낸다. 통카빈 베이스는 익숙한 바닐라 계열의 뉘앙스를 더하지만, 흔히 연상되는 크리미한 디저트의 느낌은 벗어던졌다. 이 앰버는 야생의 한여름 황혼처럼 강렬하게 빛난다. 만족스러울 만큼 달콤하면서도 황홀하고 원초적이다. 다시 말해, 룩에서 기대할 만한 바로 그런 향이다.",b727e7f326148f424c6d257707796d30d98aa30d78560dd5eb916aca0946925a,2026-09-11T18:55:55.638089+00:00,gpt-5.6-luna
luckyscent:30,"조지아 오키프가 1926년에 그린 아이리스 꽃의 클로즈업 회화에서 영감을 받은 인터루드 블랙 아이리스는 품격 있는 남성 클래식을 깊이 관능적이고 기발하게 재해석한 향수다. 오리지널 인터루드 맨과 마찬가지로, 처음에는 거의 장엄할 만큼 강력하고 위압적인 유향이 폭발하듯 퍼지지만, 향이 전개될수록 그 안에서 놀랍도록 조화로운 내면의 세계가 드러난다. 그러나 오리지널 인터루드가 뜨겁게 내리쬐는 사막의 태양처럼 풍부하고 향신료 가득한 온기를 품었다면, 블랙 아이리스는 짙은 잉크빛 한밤중의 하늘에서 날아온 전령과 같다. 별빛 아래에는 희귀하고 황홀한 진미가 군침 돌게 펼쳐진다. 오리지널의 강렬한 아로마틱 오레가노와 로즈마리는 이곳에서 한층 절제되어, 첫 향은 비교적 서늘하고 반짝이며 촉촉하게 느껴진다. 그 덕분에 버터처럼 부드러운 오리스와 바이올렛 리프의 몽환적인 매끄러움이 모습을 드러낸다. 짙은 연기를 머금은 침향과 유향은 여전히 왕실의 장엄함을 간직하지만, 베이스는 크리미하고 견고한 샌달우드와 시더 쪽으로 더욱 기울어진다. 인터루드 맨이 눈부시게 빛나는 세공 보석의 왕관이라면, 인터루드 블랙 아이리스는 흐르듯 부드럽고 믿기 어려울 만큼 유연한 벨벳 로브다. 어느 왕에게 이 둘 모두가 필요하지 않겠는가?",8452ded0eae42df7c393cf9dc19b793f3b9e9e03655a50705dda3488b7800cb8,2026-09-11T18:56:02.472987+00:00,gpt-5.6-luna
luckyscent:31,"아마도 모든 향수 스타일 중 가장 클래식한 스타일일 “오 드 코롱”은 놀라운 단순함 덕분에 언제나 유행을 타지 않습니다. 더 가벼운 농도로 신선함과 사용 편의성에 중점을 둔 오 드 코롱은, 보다 풍부하고 복잡한 향수에 사용하면 압도적으로 느껴질 수 있는 정교한 천연 원료를 높은 농도로 선보이기에 오히려 이상적인 형식이 될 수 있습니다. 레 장데모더블의 에스칼 앙 아이티는 아이티의 활기차고 아름다운 레카이 지역, 그리고 많은 이들이 세계 최고라고 여기는 이들의 대표 작물인 베티버로 우리를 데려갑니다.

레카이 베티버는 풍부함과 깊이로 유명합니다. 수확하기 전 최대 2년 동안 땅속에서 숙성되며, 일반적으로 기대되는 흙내음과 우디한 특성에 더해 독특하게 밝고 달콤한 시트러스 뉘앙스를 발달시킵니다. 에스칼 앙 아이티를 위해 레 장데모더블은 레카이가 선보일 수 있는 가장 뛰어난 베티버를 22% 농도로 사용합니다. 독특한 테루아에서 엄선한 “그랑 크뤼” 등급의 원료로, 뿌리를 세심하게 수확한 뒤 대기압에서 정성스럽게 증류합니다. 이는 더 느리고 비용이 많이 드는 방식이지만, 더욱 풍부하고 오래 지속되는 추출물을 만들어냅니다.

그 결과는 놀라운 깊이를 지닌 천연 베티버 코롱입니다. 각각의 성분은 특별한 주원료의 한 요소를 부각하도록 신중하게 선택되었습니다. 레위니옹섬의 강렬한 핑크 페퍼와 마케도니아산 아로마틱 주니퍼 오일은 스파이시하면서도 신선한 활기를 더하고, 풍부한 베네수엘라산 통카와 소말리아산 몰약 에센셜 오일은 은은하지만 오래 지속되는 베이스에 크리미하고 파우더리한 우아함을 더합니다. 신선함과 개성을 동시에 원하는 베티버 애호가라면 절대 놓치고 싶지 않을 향입니다.",34cba96c5fd7fcdb96ef154317859ebc480547fa8cd3c4bef136c09aec0eda45,2026-09-11T18:56:10.325323+00:00,gpt-5.6-luna
luckyscent:32,"아마도 모든 향수 스타일 가운데 가장 클래식한 스타일일 “오 드 코롱(L’eau de Cologne)”은 놀라운 간결함 덕분에 언제나 유행을 타지 않습니다. 가벼운 농도로 신선함과 편안한 착용감에 중점을 둔 EDC는, 더 풍부하고 복합적인 향수에서는 자칫 압도적으로 느껴질 수 있는 정교한 천연 원료를 높은 농도로 선보이기에 오히려 이상적인 형식이 될 수 있습니다.

레스 앙데모다블(Les Indemodables)은 에스칼 앙 인도네지(Escale En Indonesie)를 통해 향수 업계에서 가장 귀한 원료 중 하나인 앰버그리스의 눈부신 표본을 선보이기로 했습니다. 인도네시아 수마트라의 낙원에서 수거된 이 최상급 화이트 앰버그리스는 정성스럽게 증류해 “그랑 크뤼” 팅크처로 만들고, 최첨단 초음파 기술로 분해한 뒤 6개월이 넘는 시간 동안 세심하게 침출해 숭고한 수준의 복합성을 구현했습니다. 이 전설적인 원료가 지닌 모든 면모—생생한 오존 향조, 관능적인 애니멀릭 뉘앙스, 전기처럼 짜릿한 짠 내음—를 온전히 드러내며, 오 드 코롱에서는 드문 깊이와 지속력을 선사합니다.

여기에 엄선한 보완 노트들이 EDC 특유의 신선함을 더합니다. 칼라브리아 베르가못과 시칠리아 레몬의 햇살처럼 반짝이는 향이 모로코산 네롤리 오일의 그린하고 플로럴한 산뜻함과 어우러집니다. 각각의 노트는 앰버그리스에서 더욱 복합적인 면모를 끌어내며, 시트러스 오프닝처럼 밝고 상쾌하게 느껴지던 향은 곧 부드러운 자스민과 샌들우드 베이스를 통해 크리미하고 매혹적인 뉘앙스를 얻습니다.

EDC치고는 다소 무겁게 들린다고 걱정할 필요는 없습니다. 놀라울 만큼 가볍게 표현되어 매우 편안하게 착용할 수 있으니까요. 앰버그리스의 진정한 힘을 담아내면서도 매일 즐겁게 사용할 수 있는 향을 원했다면, 이 숨은 보석을 그냥 지나치지 마세요.",fd155621560d5a20c988b65a181b2eb1414b75b4ba79038b55d4ac577b710ac1,2026-09-11T18:56:18.680927+00:00,gpt-5.6-luna
luckyscent:33,"입에 침이 고일 만큼 짜릿한 순수 진저의 상쾌함을 담은 칵테일, Zeste de Gingembre는 세련되고 신선한 향을 만들어 사람을 진정으로 활기차고 즐겁게 하는 제임스 힐리의 재능을 지금까지 가장 잘 보여주는 작품이다. 이 향의 구성에는 지나치게 복잡한 부분이 없다. Zeste는 이름에 걸맞게 눈이 번쩍 뜨일 만큼 선명한 오렌지 제스트, 톡 쏘고 밝은 레몬, 아삭하고 새콤한 라임의 폭발로 시작한다. 신선한 진저의 중심 향은 더욱 직선적이다. 활력을 불어넣고 코끝을 간질이는 스파이스가 톡톡 타오르는 불덩이처럼 펼쳐지고, 은은한 달콤함이 살짝 더해진다. 이어지는 핑크 페퍼와 카다멈 베이스는 구르망, 아로마틱, 클린, 우디한 면모를 하나로 엮으며 오래 지속될수록 점점 더 부드러워지는 향의 여운을 남긴다. 힐리의 훌륭한 프레시 향수에는 진정 잊을 수 없는 후각적 시그니처가 있다. Menthe Fraiche의 민트처럼 톡 튀는 향, Sel Marin의 짭조름하고 톡 쏘는 느낌, 그리고 Zeste de Gingembre의 매혹적인 화끈함은 이 향을 그 드문 반열에 확고히 올려놓는다.",88483b33a11808a9fc858c6485e194086cb748ceee1a27ddbda0b531f78f414c,2026-09-11T18:56:25.501185+00:00,gpt-5.6-luna
luckyscent:34,"프랑스의 프로방스 지방은 완만하게 펼쳐진 보랏빛 라벤더 들판을 떠올리게 하는 목가적인 아름다움과, 생트로페 같은 리비에라의 휴양지에서 누리는 화려하고 햇살 가득한 삶으로 모두 유명합니다. 파를르 무아 드 퍼퓸은 오트 프로방스를 통해 이 낙원의 한 조각에 바치는 여름에 꼭 어울리는 찬가를 선보입니다. 밝고 상쾌하며 매혹적으로 부드러운 라벤더 향으로, 누구나 편안하게 즐길 수 있으면서도 시선을 사로잡는 세련미를 지녔습니다.

프로방스 라벤더가 단연 중심을 이루며, 선명하면서도 부드럽고 은은한 아로마틱한 세련미를 발산합니다. 덕분에 흔히 느껴지는 날카롭고 떫은 라벤더 향과는 완전히 다른 차원의 깊이를 보여줍니다. 여기에 수박과 그린 멜론의 기분 좋고 풍성한 주스 같은 조합이 더해져, 지중해 해안의 햇살과 바다의 생생한 활기를 터뜨립니다. 수선화는 매혹적이고 야생적인 그린 터치를 더하며, 놀라운 플로럴 깊이와 함께 세련된 여운을 남깁니다. 프로방스의 여름은 잊을 수 없는 기쁨이며, 오트 프로방스와 함께라면 언제 어디서든 그 기쁨을 곁에 둘 수 있습니다.",03f0af738c65a5ee68bcfd1834e4d4cf429adb29c570a3b17a8d41ad7f750052,2026-09-11T18:56:30.880926+00:00,gpt-5.6-luna
luckyscent:35,"“에스centric 05로는 색다른 종류의 여름 향수를 만들고 싶었습니다. 흔히 사용하는 아쿠아틱 노트 대신, 뜨거운 오후 바닷가에서 건조하고 향기로운 지중해의 허브와 나무 사이를 지나 걸어 올라오는 장면에서 영감을 받았죠.” -게자 쇤

05 시리즈의 중심에 있는 분자인 캐시메란은 건조하고 빛나며 따뜻하고 우디한 향에, 예상치 못한 소나무 수지의 느낌을 더합니다. 게자 쇤은 이 생생한 특성에서 어린 시절 여름을 보냈던 지중해를 떠올렸고, 그 결과 에스centric 05는 진정으로 색다른 여름 향수가 되었습니다. 선명하고 빛나는 따뜻함, 햇볕에 달궈진 식물과 나무의 대비가 생생하게 스며든 향입니다.

에스centric 05는 가볍고 산뜻한 베르가못과 밝고 유쾌한 오렌지 노트로 놀랍도록 간결하게 시작합니다. 오렌지 노트는 가상의 섬 휴양지에 펼쳐진 오렌지 과수원을 표현하기 위해 선택되었습니다. 월계수와 로즈마리는 특유의 신선함과 스파이시함을 더하고, 허브 느낌의 주니퍼는 건조하고 강렬한 우디 향의 사이프러스와 대조를 이룹니다. 잔향에서는 두 가지 전형적인 지중해의 원료가 드러납니다. 달콤하고 가죽 같은 발사믹 풍미를 지닌 시스투스 라브다눔, 그리고 갓 잘라낸 나뭇가지처럼 깨끗하고 날카로운 향을 지닌 나무 수지인 매스틱입니다. 이 두 원료는 05 시리즈의 시그니처 성분인 캐시메란 위에 겹겹이 얹힙니다. 포뮬러에 15%라는 강렬한 농도로 함유된 캐시메란은 관능적이고 우디한 따뜻함을 선사합니다. 전형적인 ‘프레시’ 계열의 여름 향수와는 달리, 에스centric 05는 에스centric Molecules 특유의 세련된 감각을 간직한 채 향기로 여름의 추억이 지닌 정서적 따뜻함을 담아냅니다.",82dc6e39e6392a6cf86ac95236c0b02c6b2317d72f13a488cae7d90ed43c9d2a,2026-09-11T18:56:37.948584+00:00,gpt-5.6-luna
